taxonID,identity_at_least_86.5,Assembly_Accession,copy_number,genome_size_Mb,genome_size_bp,log10_cell_mass_g,cell_mass_g
8fd6212b5780e7e8633f9dcbaa7d6320,96.016,GCA_000746585.2,1,1.91756,1917560,-12.98854599,1.03E-13
8fd882b79f5f44cb00cfb65fe8fb88b8,96.414,GCA_000024365.1,2,6.0603,6060300,-10.90627449,1.24E-11
8fddc7bbd48292054ade2b9519080cca,98.406,GCA_001523915.2,6,7.12953,7129530,-10.61224625,2.44E-11
8fdf224dcf9ee8da0389f947409af05d,96.016,GCA_000165485.1,2,10.2608,10260800,-9.953411573,1.11E-10
8fe32b15e545bbf03f6d4d25c86ad2ee,96.457,GCA_002151445.1,2,4.12301,4123010,-11.60327338,2.49E-12
8fe51ed604eec4bdaa01067da2e26baa,96.414,GCA_000255295.1,3,10.0806,10080600,-9.985473407,1.03E-10
8fe79b4d7ac97a1e23d188a416086469,99.602,GCA_001412655.1,7,6.14729,6147290,-10.88048458,1.32E-11
8fead3781cd34983d6301b212af04eca,96.813,GCA_001747425.1,3,6.30639,6306390,-10.83424656,1.46E-11
8fec60ded7542d1b8d2b9fc14e75f1be,98.008,GCA_000230695.3,2,4.22549,4225490,-11.55884551,2.76E-12
8ff6c69954669c63b657537c65b225be,99.203,GCA_000233915.4,1,3.45255,3452550,-11.92441676,1.19E-12
8ff8315a8882eb624f3db5219a0000fd,96.813,GCA_000284015.1,3,4.87534,4875340,-11.29997955,5.01E-12
8ff9e30c6299bed7e40942e0f13764f0,99.602,GCA_000764535.1,3,4.0619,4061900,-11.63029489,2.34E-12
8ffd62ee537b6afd5b0d73bcf4929b92,96.032,GCA_003516025.1,1,1.00578,1005780,-14.15623752,6.98E-15
90025b02c808adf6c6d0ecc34cff7c39,95.618,GCA_003030345.1,1,8.33396,8333960,-10.32978578,4.68E-11
9002cd381398e6c2798f366530ee3a24,95.618,GCA_000255295.1,3,10.0806,10080600,-9.985473407,1.03E-10
900690c7c470cc6b35fa8a7d79d56718,97.211,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
900d4684c6316bb2f7a3006bdb3da3dd,96.414,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
90119d07f3d3cac57fabc60c40485031,98.805,GCA_000024345.1,2,7.57949,7579490,-10.50150007,3.15E-11
90134c4ded0bd102482614b5389b5d56,97.61,GCA_000953135.1,4,4.43489,4434890,-11.47132145,3.38E-12
901724b7633de08cefaa44075fcd33c2,95.618,GCA_001941945.1,5,5.41246,5412460,-11.11085542,7.75E-12
901749efc716bc6fbd806a0438c58071,98.406,GCA_000145235.1,3,7.02556,7025560,-10.63882939,2.30E-11
9020ea237965307480414c79f748fb94,95.618,GCA_003555545.1,2,8.44319,8443190,-10.30622266,4.94E-11
9022f0fdbf7518549ab5524ed6a3da6c,96.429,GCA_001189295.1,3,11.3881,11388100,-9.764786366,1.72E-10
9029e0a9b28b988450571e9670fb4f05,98.8,GCA_002355895.1,4,1.92473,1924730,-12.98179244,1.04E-13
902ec7932645ad1ee6f6d6f9a2f2aea9,99.203,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
902ffe43aa5dbb474db94a61f88a52d1,98.805,GCA_000013325.1,3,4.23331,4233310,-11.5554997,2.78E-12
90318d7806d6ad089822425ab8ae263c,95.635,GCA_001281485.1,1,2.78626,2786260,-12.31240983,4.87E-13
9035cbd7a13365d8e6915f4b1ac55fda,99.602,GCA_001029695.1,1,1.03868,1038680,-14.09799263,7.98E-15
903605528cb0d215cc48245846fbf8c7,95.635,GCA_001956985.1,3,7.6519,7651900,-10.48429464,3.28E-11
90384aa66b706cad058af6b38b492225,100,GCA_002305875.1,4,12.3497,12349700,-9.618098301,2.41E-10
90426c43bdded92712bd3fdf68c8f177,96.016,GCA_003589885.1,4,6.80014,6800140,-10.69784228,2.01E-11
90491aecce8a4e60b6befb60bda71d4e,97.211,GCA_000503895.1,1,3.65384,3653840,-11.82187698,1.51E-12
904b0c540c6151ef3f0822544eb86b27,99.6,GCA_000011825.1,6,1.79685,1796850,-13.10620073,7.83E-14
904dc80ceaf56793e2b81bdd81990aaa,96.414,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
9053daa3530471f4e65c3c73bd89482b,98.008,GCA_001027285.1,3,12.4894,12489400,-9.597743437,2.52E-10
9054d6d094d6a99b615c495f9e5f5161,98.008,GCA_001579945.1,1,3.46725,3467250,-11.91672851,1.21E-12
905684d7c9b40c1301cadfa4cac7d082,97.61,GCA_002002925.1,2,4.15551,4155510,-11.58906528,2.58E-12
9056bf8c0359acb699eda1305d24fceb,98.406,GCA_000185905.1,2,6.69003,6690030,-10.72738306,1.87E-11
905d441ea19c2dee938274b21fc14f7c,97.61,GCA_001191005.1,7,6.36142,6361420,-10.81852471,1.52E-11
905f78976dd064e1eb5d2bfb444eb83b,96.414,GCA_000023245.1,5,8.24814,8248140,-10.34851657,4.48E-11
9069a67056b1a45cd596f7e0f068ac57,96.016,GCA_000145235.1,3,7.02556,7025560,-10.63882939,2.30E-11
906b9561032c8128757835b3877fea52,95.652,GCA_000801315.1,2,4.36003,4360030,-11.50212718,3.15E-12
906e8af6ab32c47af849878537100783,96.429,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
9073e40057479adbddeb8eb714712a62,97.211,GCA_001596135.1,3,5.61802,5618020,-11.043403,9.05E-12
907bb0ecb68715e0d2e2a26ac3070d0f,98.805,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
907c8c796902e11ebe96089004041519,96.414,GCA_000737325.2,2,10.3273,10327300,-9.941721695,1.14E-10
907f2e3d069c739d322139658d0d3a56,99.602,GCA_002370555.1,4,3.77925,3779250,-11.76080991,1.73E-12
9080f6eeb36449259c65d40a80739897,97.61,GCA_000284255.1,3,5.04325,5043250,-11.23870626,5.77E-12
908316977f2aa76a373e0ee5df9f9054,96.414,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
908af4cfe7bd149a2d850ca1259a1ee0,98.406,GCA_001579945.1,1,3.46725,3467250,-11.91672851,1.21E-12
908e4584a85a1234370f0a5079b7c33a,98.805,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
90900bbbb4fc59f3de05484751427b58,96.813,GCA_001941625.1,3,7.12085,7120850,-10.61445068,2.43E-11
90970b16078f21cdcbf9290eb8f5f2a6,99.6,GCA_000006865.1,6,2.36559,2365590,-12.60858552,2.46E-13
909bddcbf8dd6c0297269b6a5a976961,96.813,GCA_001610855.1,3,9.04542,9045420,-10.18154693,6.58E-11
909c6da308ed83c3c2d6d1a05cec8691,99.602,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
90adb76758fe1de84bda07ca012e50aa,96.414,GCA_002056725.1,5,3.54792,3547920,-11.87510909,1.33E-12
90af3e7f1d15c1581918f0161d383a3e,96.016,GCA_001602455.1,2,3.38709,3387090,-11.95905526,1.10E-12
90b3db7d212f88e80b73bff433bba720,95.618,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
90b5778fe095fa51638577c1fb0b116f,97.222,GCA_000196675.1,3,7.30399,7303990,-10.56849929,2.70E-11
90b6149aa4518ee0fe8f6f03fb351e8e,98.008,GCA_001553605.1,3,3.69931,3699310,-11.79949697,1.59E-12
90b9c6effe2e0ef27578698ff896fa30,97.211,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
90ba18a2ecaf748c04702060344f0269,98.805,GCA_001305595.1,9,7.60946,7609460,-10.49435901,3.20E-11
90ca941c82442500d6dee81e32d852eb,98.805,GCA_000284015.1,3,4.87534,4875340,-11.29997955,5.01E-12
90d050dcd02d57ebd6b908e34892049d,96.016,GCA_000024165.1,2,5.30613,5306130,-11.14675881,7.13E-12
90d779a6005c00b46deadbc1bd821ad7,96.414,GCA_002119765.1,1,5.97161,5971610,-10.93295235,1.17E-11
90d8265fc30439ea5b156c5d2ff738a9,96.414,GCA_003546865.1,4,2.57216,2572160,-12.45709175,3.49E-13
90d8d6c0c755ef30a6aaa1aca30c9ab9,100,GCA_001698225.1,3,5.7015,5701500,-11.01671196,9.62E-12
90d9ba70f3e8e68693cc0368f4382118,96.016,GCA_000196355.1,1,3.23431,3234310,-12.04257649,9.07E-13
90dae3f96ba3091ac31c9b1440c3f7a5,95.618,GCA_000019725.1,6,6.89911,6899110,-10.67169554,2.13E-11
90e136045177f383bd6c91764954388f,95.635,GCA_000014245.1,2,4.93518,4935180,-11.27790418,5.27E-12
90e498782f47578801ca5684dabd6978,96.813,GCA_003074035.1,2,3.77264,3772640,-11.76397765,1.72E-12
90e7dfdd60ba42ffa708937685b21c19,98.008,GCA_000023825.1,3,5.16738,5167380,-11.19470667,6.39E-12
90ed926d2f01c1c342f112c137d5f3d6,97.222,GCA_001294425.1,4,6.55445,6554450,-10.76443227,1.72E-11
90f7fa5af35d8bf82cf14d8207693afd,97.177,GCA_000145235.1,3,7.02556,7025560,-10.63882939,2.30E-11
9106640f2466937071b3bf50bd0c7aad,96.813,GCA_000018005.1,3,8.98204,8982040,-10.1942709,6.39E-11
910a1ae00e24bb84339118b5d0d92d56,98.805,GCA_000237145.1,6,9.23985,9239850,-10.14306283,7.19E-11
910bce77e41c3fe1b2270d628718a7c8,100,GCA_000016365.1,2,5.98283,5982830,-10.92955557,1.18E-11
910fe019500b9182f367b788442fc43b,99.602,GCA_001578185.1,14,5.52172,5521720,-11.07469008,8.42E-12
9110fc8a2a46c5856f4ff05508edb302,98.805,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
9112e48227a52a62525293ad34560146,96.813,GCA_001507645.1,3,4.86885,4868850,-11.30239002,4.98E-12
911da596643debede506dd449a91b848,97.61,GCA_000284295.1,6,8.77347,8773470,-10.23678585,5.80E-11
911f722e18cce533bc631fec73dd9b4d,99.203,GCA_000737325.2,2,10.3273,10327300,-9.941721695,1.14E-10
9123b5cb59efb73854efd8a93a7cb83b,97.61,GCA_003612775.1,3,7.22847,7228470,-10.58730674,2.59E-11
912c67fc7077b24a04bbeb624e98be02,99.206,GCA_001294425.1,4,6.55445,6554450,-10.76443227,1.72E-11
91371910f3fd75729606c88ee9d5c28c,97.154,GCA_001922385.1,2,4.81924,4819240,-11.32092269,4.78E-12
913b02d95c0756ff77acb3e0338bbb13,96.016,GCA_001548155.2,3,3.72663,3726630,-11.78618218,1.64E-12
913bc8d8482f3c7f03a4ed6a9418b818,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
91400ab5af8358f7d0662a7220066d24,96.414,GCA_000017305.1,4,4.95667,4956670,-11.27004164,5.37E-12
914486a0a1165ae5e7c238510c194a3b,96.016,GCA_001941625.1,3,7.12085,7120850,-10.61445068,2.43E-11
9145e9aa3e3aa7120556a78bfb51add7,97.211,GCA_001586275.1,2,3.33952,3339520,-11.9846498,1.04E-12
9148f030e2bc9d9d319c668f2e55f402,96.414,GCA_003330725.1,1,7.60073,7600730,-10.49643623,3.19E-11
914de44f4d2affeaa94c1ba488c7dab8,95.618,GCA_001499655.1,4,3.03037,3030370,-12.16043476,6.91E-13
91518a983a1c44b2d0f2e46cb6af3024,95.635,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
91520f69910d99f567e1b16262e04935,96.414,GCA_003555545.1,2,8.44319,8443190,-10.30622266,4.94E-11
9159a8e16e1e7d40db0e9df52ae87e89,97.211,GCA_002999155.1,4,3.67957,3679570,-11.80917888,1.55E-12
915ce66e3a4fd7c609965bb016f45a40,96.016,GCA_000246855.1,3,9.03368,9033680,-10.18389707,6.55E-11
9176c111e596ee8ce3b608e57a581e5e,97.61,GCA_003076475.1,6,4.22405,4224050,-11.55946229,2.76E-12
9176f155e37048e62cabc70cc3c9bd61,98.406,GCA_000284255.1,3,5.04325,5043250,-11.23870626,5.77E-12
9181372b2cd2785314d40e7d44297e9a,96.016,GCA_000092925.1,1,4.76502,4765020,-11.34139697,4.56E-12
918f4dbf43095f74ae81abb2baa8a711,95.669,GCA_002151445.1,2,4.12301,4123010,-11.60327338,2.49E-12
91af8f877a5e7520e391240af3927c58,100,GCA_000010145.1,5,2.09869,2098690,-12.82521545,1.50E-13
91c723cb07979de872d191f22420f7aa,95.635,GCA_003076475.1,6,4.22405,4224050,-11.55946229,2.76E-12
91ca4d2ad76d9cbf7589cb655e3b87ad,99.203,GCA_000007825.1,13,5.42708,5427080,-11.10597407,7.83E-12
91cc112f8a1c9746d3c58fd416be7bf3,96.016,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
91cd423e2fbf04993a184c980f7f9241,96.016,GCA_001638925.1,2,3.66056,3660560,-11.81855196,1.52E-12
91cde0fd883c60130a6dacb37311b74e,98.406,GCA_003258605.2,8,7.09021,7090210,-10.62225376,2.39E-11
91ce53422f022ca5b7ad11a2ad7bedfd,95.618,GCA_000023245.1,5,8.24814,8248140,-10.34851657,4.48E-11
91d0b83d74dd370f284db427902b931a,97.211,GCA_003860405.1,3,3.37796,3377960,-11.96393957,1.09E-12
91d7fb2f6fbb4cde9487674e2225e357,97.211,GCA_003076475.1,6,4.22405,4224050,-11.55946229,2.76E-12
91db9475030ac1ef48512f194c4c215c,95.618,GCA_000017305.1,4,4.95667,4956670,-11.27004164,5.37E-12
91dcaeb7ffb816a1853ecc5267f20f51,96.813,GCA_003076475.1,6,4.22405,4224050,-11.55946229,2.76E-12
91df56efda74d6393d52a2a53076e3be,96.414,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
91e09e41ce0cf0e49a612690c3c07451,98.008,GCA_000019845.1,3,4.41862,4418620,-11.47797228,3.33E-12
91f5cb800b4138e1a9e7950f24fb3556,96.813,GCA_000015025.1,1,2.44354,2443540,-12.54991895,2.82E-13
92006e71c72d13a64b2895f792f5d15c,98.805,GCA_001302585.1,3,11.7598,11759800,-9.706666935,1.96E-10
920aa75b413383562c78cc6166318ba9,97.222,GCA_000196675.1,3,7.30399,7303990,-10.56849929,2.70E-11
920ab61de8ecf1b06d74181b153df0f5,97.61,GCA_002355515.1,5,5.94388,5943880,-10.94137486,1.14E-11
920e4332472b4af8462086407e12bc8a,97.61,GCA_002119765.1,1,5.97161,5971610,-10.93295235,1.17E-11
920e5a79e7e62cb8e2e8e5cde786e047,99.602,GCA_000271325.1,12,3.98423,3984230,-11.66523166,2.16E-12
9210a44f4ddd58525c3b7d6b5905ddc5,98.805,GCA_000961515.1,6,9.05898,9058980,-10.17883625,6.62E-11
92118cd1f7eb8456bf27c9dd12196ca4,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
921a5c4f037f5dee781dc7fe0f626d41,95.618,GCA_001499655.1,4,3.03037,3030370,-12.16043476,6.91E-13
9226c67f15ce7a49f6f6d1d397a12984,95.618,GCA_002865585.1,3,3.8408,3840800,-11.73157628,1.86E-12
922912f0450fc912dc1de6222b336f26,99.602,GCA_002355915.1,3,3.04045,3040450,-12.15442556,7.01E-13
922918314a957f55add8dcdb19f7a266,97.61,GCA_003355005.1,2,3.76154,3761540,-11.76930965,1.70E-12
922b0436ec9eac569bde372cae5b361f,98.413,GCA_000009625.1,2,7.5963,7596300,-10.49749122,3.18E-11
922c7aa0e2b68f42d8675c50471f5da8,95.618,GCA_001189295.1,3,11.3881,11388100,-9.764786366,1.72E-10
922d0c22b4dce211fce6f484b7abc295,95.618,GCA_000014905.1,2,9.96564,9965640,-10.00622836,9.86E-11
92315520d3230a07a2cf9fc67fa81b91,95.618,GCA_900070365.1,3,7.40511,7405110,-10.54361869,2.86E-11
9232aacdab3ae278bb34e65020cf0c6c,97.211,GCA_000284015.1,3,4.87534,4875340,-11.29997955,5.01E-12
9237a4acc2c615cd95b70564b6644899,96.016,GCA_001602455.1,2,3.38709,3387090,-11.95905526,1.10E-12
9245c88f8ec5d38cf0a88aa015cf5fa0,95.635,GCA_003352165.1,1,4.03761,4037610,-11.64114847,2.28E-12
924dd8b1cfee8458e3ef57a28d07da46,98.805,GCA_000785495.1,2,5.63736,5637360,-11.03718429,9.18E-12
925d4862439c5905f9411254a66aaeb9,98.008,GCA_001605015.1,3,6.89073,6890730,-10.67389486,2.12E-11
92601134b141964a7f4eea8026a844ba,96.414,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
9264a9d766aab8bbc87ab0a34b216ce4,95.618,GCA_000025345.1,3,5.3225,5322500,-11.14118471,7.22E-12
9265ad87a6e49130b8313bdafd1fe8e4,100,GCA_003391135.1,7,8.80979,8809790,-10.22931018,5.90E-11
9266a39465ead6608da4b399624ce7f6,96.813,GCA_000015025.1,1,2.44354,2443540,-12.54991895,2.82E-13
9269805a771fd7db456a3052a9461011,96.813,GCA_000024365.1,2,6.0603,6060300,-10.90627449,1.24E-11
926af3b549ecdf6d822b3ca416b3de85,95.618,GCA_000284015.1,3,4.87534,4875340,-11.29997955,5.01E-12
926d44f4ccb51e117903d5f00425c049,98.016,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
926ed49cdf2e8c5c4d2dcccaf191aff6,97.222,GCA_003516025.1,1,1.00578,1005780,-14.15623752,6.98E-15
92816edba68c7850237c43c80f4699c4,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
928b4c0f6a33302dfee7094827853844,96.016,GCA_001263205.1,4,12.1915,12191500,-9.641428571,2.28E-10
929053f15bea9861305ca863d8403c24,95.635,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
929900e7d5b1f739bf1c1cc4da308e1c,97.211,GCA_003860405.1,3,3.37796,3377960,-11.96393957,1.09E-12
929e12a80e6614135f0b838cd8d48121,99.602,GCA_000743035.1,1,2.17577,2175770,-12.7599459,1.74E-13
92a3fd40c60434b1c387b7ae06fcde4e,97.211,GCA_003612775.1,3,7.22847,7228470,-10.58730674,2.59E-11
92a87daac7b2cfa8afdc1ac8e54518fc,96.016,GCA_000012685.1,4,9.13976,9139760,-10.1627717,6.87E-11
92aaf02f1080cd9da6ad7661f6849fbf,96.016,GCA_001602455.1,2,3.38709,3387090,-11.95905526,1.10E-12
92b6044ea63d3b2120666d172f281573,98.406,GCA_002355275.1,2,5.5413,5541300,-11.06828474,8.55E-12
92b8868fdc8f4a3fcf7ed88250d1e65f,96.414,GCA_001689125.2,5,5.12875,5128750,-11.20828529,6.19E-12
92b9f3d3fe9ed5b6ff3a8dc9d00e160e,98.406,GCA_000204155.1,3,6.73227,6732270,-10.71599365,1.92E-11
92ccdf72219163c6c3e3c09365ffeefc,96.813,GCA_001263205.1,4,12.1915,12191500,-9.641428571,2.28E-10
92cdad12546469bf1930f513d7a65bff,97.211,GCA_001483945.1,3,5.61126,5611260,-11.0455817,9.00E-12
92cf35961a8781fe4ddef6cdd8037b00,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
92d36954001fec0b4736fc23ce34b151,97.211,GCA_001579945.1,1,3.46725,3467250,-11.91672851,1.21E-12
92dd1fba0b3850e3adfceaa9f52b6efe,96.414,GCA_000019845.1,3,4.41862,4418620,-11.47797228,3.33E-12
92e4d4b5a03cb1b3cca7f3805d9cbfb7,98.805,GCA_002257565.1,3,5.4658,5465800,-11.09310943,8.07E-12
92ea3f7feeca3e41882b5a1ce6d68000,100,GCA_001042655.1,2,1.66741,1667410,-13.24148999,5.73E-14
92ec64380fecc099183f23989e9a0816,100,GCA_003573995.1,9,2.75359,2753590,-12.33375302,4.64E-13
92eeb4bf129769a5b606f116d98ba7d4,98.805,GCA_000265425.1,2,5.22786,5227860,-11.17365021,6.70E-12
92eff5599c840bada895d517b10b1d0b,96.414,GCA_002119765.1,1,5.97161,5971610,-10.93295235,1.17E-11
92f3e058fddead7cf46b27654d0810c3,98.406,GCA_001509405.1,2,3.62924,3629240,-11.8341013,1.47E-12
92f432876fb93584b8c7ef657d93bf1e,97.211,GCA_002865585.1,3,3.8408,3840800,-11.73157628,1.86E-12
92f7fb914b5f9b5ae5c6b580b7690763,97.211,GCA_000019845.1,3,4.41862,4418620,-11.47797228,3.33E-12
92f9bb0fac40d8cf8871022b916c2e15,99.203,GCA_000014565.1,4,9.70274,9702740,-10.05460669,8.82E-11
92fb995fb3dffe38b76e55cbc3b2918e,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
92fbffa4deaf0f7b76da09bca53f8fc1,96.016,GCA_000255295.1,3,10.0806,10080600,-9.985473407,1.03E-10
93040e7f32c5db13145ef7c673b33278,97.211,GCA_001941625.1,3,7.12085,7120850,-10.61445068,2.43E-11
9306335cf39fa3d7dfc19bcb964c6b60,95.618,GCA_001189295.1,3,11.3881,11388100,-9.764786366,1.72E-10
9307c12a47b80bff5d99629e32878dcb,96.813,GCA_000018005.1,3,8.98204,8982040,-10.1942709,6.39E-11
930ca6171f8ce81ce21661270a3b9bb7,100,GCA_000184745.1,2,6.55006,6550060,-10.76564467,1.72E-11
93102924e3cefd0cb51b880826112f2f,95.618,GCA_000015025.1,1,2.44354,2443540,-12.54991895,2.82E-13
9312330691aadce8b719b73a20f5fa0b,96.825,GCA_002355335.1,1,4.58624,4586240,-11.41059676,3.89E-12
93154be1d592fd4b708ddca13034c075,100,GCA_000092645.1,4,4.18998,4189980,-11.57411688,2.67E-12
931708be2871ae6609b1fb6d6a3339e6,99.203,GCA_000092385.1,6,11.9367,11936700,-9.679648837,2.09E-10
931850faba79d39a4ea460ff62e4cb22,99.203,GCA_000008585.1,1,4.40384,4403840,-11.48403528,3.28E-12
931ebb4b5517f1887a39ef3e4a8e69a3,97.233,GCA_002865585.1,3,3.8408,3840800,-11.73157628,1.86E-12
931f4b4cba96e89dc4c7e07c01ec2864,95.618,GCA_001548155.2,3,3.72663,3726630,-11.78618218,1.64E-12
93213e362049a0c794847388aa14dce6,96.016,GCA_000349945.1,5,5.81876,5818760,-10.97987315,1.05E-11
93217a01372be232a65719c70c8242fb,96.813,GCA_000058485.1,2,7.49793,7497930,-10.52107758,3.01E-11
9327070ff8dabca1af05a7e7c661c1e3,100,GCA_001007935.1,1,4.06784,4067840,-11.62765057,2.36E-12
932764a8e69aee4df3b67d4fda6dd36f,96.032,GCA_003352165.1,1,4.03761,4037610,-11.64114847,2.28E-12
932e747d1afb790c75a07b034a5b8096,97.211,GCA_000785495.1,2,5.63736,5637360,-11.03718429,9.18E-12
932ebea6963459fde6e577dc0da176d5,99.602,GCA_000284275.1,1,7.23184,7231840,-10.5864633,2.59E-11
932f20eedf0b96cdc152792e962942d7,96.414,GCA_002240395.1,2,3.86517,3865170,-11.72013083,1.90E-12
932fdbb5f4d254274ab538113559ecc7,95.618,GCA_001499655.1,4,3.03037,3030370,-12.16043476,6.91E-13
933540db78ba83480857caa3402f8416,99.203,GCA_001713395.1,3,6.62658,6626580,-10.74462731,1.80E-11
933ab862ae8f0953f64b461531fa2ead,98.805,GCA_003355005.1,2,3.76154,3761540,-11.76930965,1.70E-12
9342d1e77a663b777b34c8e3b1166961,96.813,GCA_000242255.3,4,3.60346,3603460,-11.84700123,1.42E-12
934a9cbed5d43e5ee07d8d605926a592,96.813,GCA_000017265.1,1,4.37923,4379230,-11.49417602,3.20E-12
934cc6bc2cecb9143cceabec3afd1c02,97.61,GCA_000025705.1,2,3.00366,3003660,-12.17645512,6.66E-13
934f70583313b1bfef38200f2d276215,98.805,GCA_000215705.1,1,4.07019,4070190,-11.62660549,2.36E-12
93594aeb93b3ca39d288caf1c4cb7286,96.414,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
936184942d2329c3826e5cd509e21181,99.602,GCA_000013865.1,1,5.89868,5898680,-10.95518818,1.11E-11
9367a1772f50df3ffce93719551c4ac7,98.805,GCA_002995515.1,2,4.15574,4155740,-11.58896513,2.58E-12
93684cdb61ecba5d90d644ed2b26a5d9,95.618,GCA_900186965.1,3,3.34807,3348070,-11.98002279,1.05E-12
936e043012a7a1c3f12c8b30d7ca8621,96.629,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
93709840a16d6ee85f70d7635f2b361e,97.211,GCA_001761465.1,5,4.40259,4402590,-11.48454899,3.28E-12
9372b6155b88ea28814389ce6940b727,96.016,GCA_001610855.1,3,9.04542,9045420,-10.18154693,6.58E-11
93745e3d7b5394895a710e8a50fc2b8e,98.008,GCA_001578185.1,14,5.52172,5521720,-11.07469008,8.42E-12
9374bd5a8f1d6980e59b43cf1b6abd5d,97.222,GCA_001294425.1,4,6.55445,6554450,-10.76443227,1.72E-11
937b45c24a9ae7c9d8510549dfb51805,96.016,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
937d2213098da7feac2cd08bc55b229b,95.618,GCA_001941945.1,5,5.41246,5412460,-11.11085542,7.75E-12
93836feb78b6bc48345010e5453f041a,96.016,GCA_000009125.1,4,5.81092,5810920,-10.98231293,1.04E-11
93884b6954c9d7f2fec858c31567217b,98.406,GCA_001593285.1,4,3.36662,3366620,-11.97002459,1.07E-12
938997fd6a428160e1ba2268a1e8f1d1,97.619,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
938efe1280deb3ae0d0266630277a006,96.047,GCA_002355335.1,1,4.58624,4586240,-11.41059676,3.89E-12
939342ff0e87cebd28aad86050891d79,98.406,GCA_001638925.1,2,3.66056,3660560,-11.81855196,1.52E-12
9394602947619376fe0e460f5c3cd001,96.016,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
9394c8d28e93850aca521e44cffdf7ac,98.008,GCA_000016765.1,2,5.91525,5915250,-10.95011207,1.12E-11
9397e6190170e724f3b7b373de715f96,98.805,GCA_001562255.1,1,5.51035,5510350,-11.07842006,8.35E-12
939c53c177a8866391fab5d1a81fe0cf,99.63,GCA_000009765.2,6,9.11989,9119890,-10.16671,6.81E-11
939e19d1ad60aa7f27121a643a248746,97.211,GCA_000253295.1,1,4.75753,4757530,-11.3442436,4.53E-12
93a861a1ea35f9c0bc2aa23fddd5c82d,96.016,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
93aeb7f8620fe56c81b1963136469f9d,98.406,GCA_000014905.1,2,9.96564,9965640,-10.00622836,9.86E-11
93af286a86e75256d9af530b46cb2593,96.414,GCA_000023105.1,2,4.66918,4669180,-11.3781641,4.19E-12
93b8b34676154e95f96f08705d6e8f80,97.211,GCA_000024165.1,2,5.30613,5306130,-11.14675881,7.13E-12
93be657b95232f0459dd1a361e0f70f0,97.61,GCA_001653935.1,3,5.98776,5987760,-10.92806506,1.18E-11
93c379a02244b7ad007bf2100928d3ef,97.61,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
93c55a4fa407308172fef8b7889cf8aa,95.618,GCA_003352165.1,1,4.03761,4037610,-11.64114847,2.28E-12
93c6f845ba3eb0f893b539693b8b5b81,96.4,GCA_001465255.1,11,5.20014,5200140,-11.18327068,6.56E-12
93d0483586c724977fac704688cc126a,96.429,GCA_000010305.1,1,4.63696,4636960,-11.39069438,4.07E-12
93d22d222c8a728370a11943f775d8f7,97.211,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
93d7f096c755f1dffa9345b4873c59d7,98.008,GCA_000764535.1,3,4.0619,4061900,-11.63029489,2.34E-12
93dc28712aa0e1f768750a7378040388,98.805,GCA_001953215.1,2,4.80685,4806850,-11.32558096,4.73E-12
93df367423015841b35078b1e3ebf571,99.203,GCA_000747345.1,12,3.42267,3422670,-11.94014572,1.15E-12
93e5f273deb74e5eb7e0b4f1349a0c0c,96.813,GCA_000284015.1,3,4.87534,4875340,-11.29997955,5.01E-12
93e91efffd8a865d784ee993bd6915e2,98.008,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
